X,Y,Z,value
141.0,67.0,0.0,122.850997925
231.0,203.0,0.0,4.25366687775
203.0,294.0,0.0,9.63800048828
54.0,86.0,0.0,102.000984192
235.0,189.0,0.0,1184.26000977
32.0,240.0,0.0,684.806030273
248.0,113.0,0.0,0.981333374977
258.0,81.0,0.0,23.4794998169
96.0,251.0,0.0,76.8709945679
72.0,219.0,0.0,0.526666820049
13.0,298.0,0.0,13.2180023193
71.0,3.0,0.0,0.620400011539
128.0,220.0,0.0,350.217071533
222.0,89.0,0.0,112.763000488
258.0,176.0,0.0,86.648979187
13.0,178.0,0.0,142.132995605
12.0,217.0,0.0,81.9499969482
77.0,63.0,0.0,1.79766690731
48.0,271.0,0.0,1335.07019043
125.0,5.0,0.0,67.1714935303
227.0,100.0,0.0,1123.70007324
156.0,38.0,0.0,38.5260009766
211.0,188.0,0.0,1.84124994278
89.0,183.0,0.0,9.10300064087
207.0,52.0,0.0,481.321990967
116.0,109.0,0.0,17.1160011292
188.0,237.0,0.0,216.552963257
124.0,16.0,0.0,218.500991821
99.0,206.0,0.0,0.526666820049
229.0,167.0,0.0,0.526666820049
