X,Y,Z,value
10.0,17.0,0.0,0.526666820049
39.0,79.0,0.0,11.7430000305
165.0,199.0,0.0,374.644012451
178.0,299.0,0.0,16.4386672974
54.0,121.0,0.0,4.54699993134
166.0,156.0,0.0,75.0709991455
224.0,142.0,0.0,652.543029785
133.0,15.0,0.0,0.526666820049
66.0,12.0,0.0,1.07700002193
0.0,229.0,0.0,73.0560073853
243.0,166.0,0.0,206.947921753
235.0,299.0,0.0,5.20300006866
146.0,230.0,0.0,2648.09082031
255.0,153.0,0.0,82.827003479
135.0,186.0,0.0,0.526666820049
76.0,170.0,0.0,1188.42114258
46.0,12.0,0.0,34.6069908142
101.0,277.0,0.0,173.066009521
241.0,31.0,0.0,1.90825009346
191.0,216.0,0.0,53.0569992065
119.0,49.0,0.0,1106.79125977
160.0,172.0,0.0,816.316833496
142.0,238.0,0.0,0.526666820049
202.0,193.0,0.0,27.0625
214.0,27.0,0.0,3.69499993324
159.0,42.0,0.0,48.3009986877
107.0,31.0,0.0,221.813034058
159.0,227.0,0.0,42.2570037842
40.0,87.0,0.0,13.0109987259
25.0,210.0,0.0,339.467010498
65.0,190.0,0.0,1347.22998047
229.0,16.0,0.0,2214.58032227
7.0,260.0,0.0,9.62899875641
60.0,183.0,0.0,865.942871094
208.0,49.0,0.0,62.28150177
166.0,69.0,0.0,1133.0802002
173.0,236.0,0.0,44.5340080261
112.0,90.0,0.0,5.68999958038
101.0,169.0,0.0,28.0359992981
181.0,292.0,0.0,11.8349990845
145.0,111.0,0.0,82.8249893188
170.0,84.0,0.0,866.585266113
108.0,185.0,0.0,6.68900108337
177.0,190.0,0.0,18.1689987183
249.0,163.0,0.0,83.1630020142
237.0,285.0,0.0,5.81350040436
163.0,108.0,0.0,2.38299965858
203.0,220.0,0.0,119.875976563
256.0,265.0,0.0,0.526666820049
180.0,283.0,0.0,7.28099966049
0.0,169.0,0.0,109.569000244
229.0,289.0,0.0,11.2959985733
29.0,228.0,0.0,56.1350059509
204.0,82.0,0.0,226.320022583
29.0,119.0,0.0,0.526666820049
214.0,216.0,0.0,231.552001953
135.0,155.0,0.0,1.71950006485
226.0,166.0,0.0,0.526666820049
152.0,96.0,0.0,230.656021118
62.0,245.0,0.0,203.378494263
237.0,283.0,0.0,10.9420003891
6.0,143.0,0.0,61.584022522
186.0,237.0,0.0,618.235290527
95.0,23.0,0.0,5.2620010376
149.0,261.0,0.0,1.1890001297
111.0,244.0,0.0,148.490036011
105.0,229.0,0.0,194.000930786
59.0,19.0,0.0,0.526666820049
169.0,82.0,0.0,592.542053223
193.0,248.0,0.0,36.2890052795
17.0,110.0,0.0,221.4949646
241.0,256.0,0.0,224.100006104
156.0,90.0,0.0,974.376586914
77.0,229.0,0.0,0.526666820049
181.0,125.0,0.0,1.92766654491
235.0,182.0,0.0,120.429000854
111.0,66.0,0.0,239.329986572
144.0,240.0,0.0,0.526666820049
201.0,285.0,0.0,9.66766643524
137.0,282.0,0.0,609.353149414
198.0,153.0,0.0,365.017913818
151.0,228.0,0.0,455.177124023
40.0,26.0,0.0,20.0039997101
256.0,96.0,0.0,0.526666820049
106.0,291.0,0.0,192.444061279
172.0,71.0,0.0,0.543999910355
203.0,245.0,0.0,135.294998169
2.0,252.0,0.0,1.94685709476
34.0,170.0,0.0,859.071044922
49.0,1.0,0.0,26.3630008698
64.0,177.0,0.0,1104.50036621
71.0,127.0,0.0,523.53125
246.0,298.0,0.0,0.526666820049
198.0,85.0,0.0,395.598968506
123.0,172.0,0.0,0.526666820049
205.0,210.0,0.0,848.951660156
87.0,290.0,0.0,20.8009986877
201.0,178.0,0.0,9.71399974823
46.0,246.0,0.0,691.12097168
187.0,191.0,0.0,2.61000013351
34.0,0.0,0.0,2.54958820343
185.0,77.0,0.0,4.9879989624
44.0,272.0,0.0,1851.65039063
96.0,198.0,0.0,1.29599988461
28.0,71.0,0.0,34.2449989319
84.0,22.0,0.0,211.490020752
213.0,243.0,0.0,61.2159881592
35.0,207.0,0.0,256.65802002
102.0,29.0,0.0,264.633880615
159.0,202.0,0.0,641.123962402
140.0,71.0,0.0,18.326002121
239.0,39.0,0.0,48.0760002136
248.0,119.0,0.0,0.526666820049
134.0,10.0,0.0,13.0489997864
0.0,248.0,0.0,0.526666820049
66.0,193.0,0.0,375.520996094
243.0,158.0,0.0,1.03074991703
168.0,19.0,0.0,11.6513338089
259.0,3.0,0.0,4.27099990845
43.0,165.0,0.0,616.310974121
131.0,11.0,0.0,157.58694458
163.0,244.0,0.0,2.59414291382
196.0,276.0,0.0,11.2459993362
33.0,86.0,0.0,48.2369995117
187.0,185.0,0.0,0.526666820049
258.0,16.0,0.0,0.526666820049
54.0,107.0,0.0,286.177032471
153.0,68.0,0.0,890.434020996
56.0,21.0,0.0,0.526666820049
100.0,271.0,0.0,824.222045898
147.0,135.0,0.0,2.09299969673
249.0,266.0,0.0,61.2484970093
77.0,70.0,0.0,57.905002594
255.0,74.0,0.0,224.091018677
181.0,295.0,0.0,16.4339981079
248.0,17.0,0.0,36.2710151672
139.0,202.0,0.0,19.547000885
0.0,8.0,0.0,0.526666820049
235.0,40.0,0.0,98.1929931641
44.0,138.0,0.0,18.1480007172
111.0,17.0,0.0,240.949020386
42.0,116.0,0.0,70.0080032349
225.0,195.0,0.0,30.3209991455
243.0,6.0,0.0,240.548095703
99.0,82.0,0.0,55.9790000916
7.0,123.0,0.0,71.2489929199
257.0,62.0,0.0,1.24899995327
89.0,97.0,0.0,234.587005615
78.0,16.0,0.0,337.016021729
83.0,175.0,0.0,582.346008301
122.0,78.0,0.0,685.382080078
55.0,175.0,0.0,522.856933594
190.0,250.0,0.0,20.2570018768
235.0,7.0,0.0,531.770996094
41.0,205.0,0.0,348.555938721
259.0,155.0,0.0,151.808029175
134.0,13.0,0.0,0.526666820049
165.0,242.0,0.0,2.38299965858
52.0,220.0,0.0,407.011993408
152.0,287.0,0.0,106.893981934
126.0,53.0,0.0,24.9119987488
223.0,268.0,0.0,19.1760044098
197.0,52.0,0.0,72.6449890137
3.0,193.0,0.0,276.687835693
137.0,39.0,0.0,0.620400011539
209.0,201.0,0.0,31.0640010834
105.0,275.0,0.0,147.658004761
59.0,225.0,0.0,3404.06005859
257.0,106.0,0.0,44.7210006714
3.0,5.0,0.0,0.526666820049
200.0,40.0,0.0,5.80366659164
123.0,192.0,0.0,0.526666820049
52.0,261.0,0.0,851.993713379
194.0,163.0,0.0,149.26701355
196.0,241.0,0.0,6.97399806976
79.0,198.0,0.0,68.5839920044
152.0,292.0,0.0,1.1903334856
32.0,265.0,0.0,40.7340011597
67.0,283.0,0.0,0.526666820049
38.0,276.0,0.0,2260.48242188
69.0,16.0,0.0,8.44075012207
83.0,179.0,0.0,92.4160232544
26.0,159.0,0.0,4.63599967957
246.0,265.0,0.0,3.29600000381
73.0,52.0,0.0,315.145996094
228.0,4.0,0.0,483.416992188
112.0,229.0,0.0,51.0219993591
5.0,168.0,0.0,1476.89050293
60.0,207.0,0.0,634.117004395
53.0,224.0,0.0,733.364013672
105.0,266.0,0.0,32.7999992371
79.0,164.0,0.0,4066.32714844
162.0,163.0,0.0,0.526666820049
129.0,271.0,0.0,191.938980103
114.0,245.0,0.0,589.382019043
55.0,176.0,0.0,466.364074707
50.0,105.0,0.0,83.1619796753
24.0,65.0,0.0,10.7269983292
52.0,267.0,0.0,1934.1796875
76.0,111.0,0.0,1029.26965332
133.0,268.0,0.0,3.72799968719
258.0,227.0,0.0,2.26219987869
0.0,77.0,0.0,756.649841309
169.0,285.0,0.0,1.25616669655
112.0,197.0,0.0,0.526666820049
249.0,85.0,0.0,2.01449990273
37.0,211.0,0.0,141.597000122
233.0,191.0,0.0,1459.73986816
130.0,177.0,0.0,112.841934204
256.0,172.0,0.0,168.345993042
247.0,56.0,0.0,131.438034058
21.0,174.0,0.0,8.99999904633
4.0,275.0,0.0,135.45199585
117.0,114.0,0.0,21.7440013885
4.0,281.0,0.0,2.73899960518
160.0,154.0,0.0,0.526666820049
70.0,192.0,0.0,2043.26049805
116.0,182.0,0.0,0.526666820049
177.0,225.0,0.0,145.621002197
207.0,292.0,0.0,5.46149969101
186.0,88.0,0.0,685.552062988
216.0,149.0,0.0,1363.70983887
210.0,178.0,0.0,0.526666820049
28.0,162.0,0.0,863.739257813
59.0,280.0,0.0,475.110992432
163.0,190.0,0.0,215.101150513
145.0,113.0,0.0,119.181007385
256.0,164.0,0.0,237.727020264
95.0,84.0,0.0,131.873001099
247.0,125.0,0.0,0.526666820049
131.0,153.0,0.0,241.284988403
96.0,5.0,0.0,8.83800125122
84.0,225.0,0.0,0.526666820049
80.0,102.0,0.0,0.526666820049
116.0,144.0,0.0,84.5140075684
82.0,220.0,0.0,0.526666820049
32.0,149.0,0.0,24.4720039368
56.0,27.0,0.0,43.7215003967
36.0,223.0,0.0,168.835983276
259.0,167.0,0.0,152.705963135
110.0,224.0,0.0,51.3759994507
140.0,212.0,0.0,306.596954346
28.0,99.0,0.0,41.1920013428
254.0,0.0,0.0,22.1520004272
25.0,183.0,0.0,83.5429992676
236.0,8.0,0.0,1035.34997559
245.0,243.0,0.0,151.952987671
47.0,166.0,0.0,544.992004395
29.0,8.0,0.0,6.86649990082
27.0,159.0,0.0,4.63599967957
214.0,228.0,0.0,83.1279983521
163.0,70.0,0.0,1110.85986328
142.0,216.0,0.0,458.007995605
257.0,281.0,0.0,7.28200006485
88.0,185.0,0.0,15.3439998627
230.0,70.0,0.0,206.317001343
179.0,53.0,0.0,1.25300002098
168.0,100.0,0.0,457.094055176
79.0,283.0,0.0,24.9525985718
158.0,272.0,0.0,561.577026367
56.0,254.0,0.0,1153.22045898
246.0,183.0,0.0,1056.57971191
168.0,253.0,0.0,148.260025024
215.0,276.0,0.0,7.32299947739
4.0,198.0,0.0,322.713989258
85.0,293.0,0.0,81.043006897
130.0,221.0,0.0,414.218994141
0.0,167.0,0.0,112.446006775
165.0,123.0,0.0,695.812988281
76.0,276.0,0.0,1.98900043964
176.0,7.0,0.0,0.526666820049
88.0,292.0,0.0,19.4430007935
92.0,82.0,0.0,1338.24023438
79.0,82.0,0.0,1.71950006485
170.0,46.0,0.0,172.059005737
92.0,280.0,0.0,87.4390029907
85.0,164.0,0.0,839.760009766
211.0,171.0,0.0,36.9739990234
223.0,95.0,0.0,1506.60021973
50.0,145.0,0.0,429.25100708
4.0,294.0,0.0,20.5310020447
9.0,103.0,0.0,390.606994629
194.0,262.0,0.0,110.589981079
157.0,43.0,0.0,317.040985107
199.0,297.0,0.0,11.6417503357
8.0,227.0,0.0,0.526666820049
113.0,217.0,0.0,62.0839691162
183.0,219.0,0.0,251.606002808
101.0,292.0,0.0,340.858978271
67.0,299.0,0.0,0.780714273453
79.0,269.0,0.0,0.526666820049
185.0,11.0,0.0,6.07600021362
5.0,235.0,0.0,0.526666820049
165.0,138.0,0.0,553.00402832
217.0,174.0,0.0,1.25666666031
215.0,210.0,0.0,268.347991943
177.0,294.0,0.0,6.73800039291
180.0,112.0,0.0,0.526666820049
81.0,162.0,0.0,792.345947266
57.0,207.0,0.0,1160.07983398
48.0,276.0,0.0,1056.70983887
16.0,85.0,0.0,1003.17980957
193.0,293.0,0.0,12.9013338089
155.0,124.0,0.0,0.526666820049
209.0,121.0,0.0,9.36975002289
221.0,36.0,0.0,613.242980957
51.0,271.0,0.0,2368.03100586
248.0,213.0,0.0,42.2290039063
203.0,275.0,0.0,51.2430000305
151.0,244.0,0.0,6.15600013733
164.0,154.0,0.0,44.7419891357
193.0,224.0,0.0,12.5149993896
70.0,32.0,0.0,6.02233314514
140.0,82.0,0.0,16.8390007019
194.0,220.0,0.0,83.8179779053
209.0,216.0,0.0,164.765991211
202.0,135.0,0.0,46.3930015564
254.0,227.0,0.0,0.526666820049
13.0,47.0,0.0,25.1669998169
151.0,56.0,0.0,764.910095215
95.0,288.0,0.0,437.181976318
86.0,64.0,0.0,45.6669998169
157.0,178.0,0.0,284.58706665
139.0,91.0,0.0,871.834228516
256.0,78.0,0.0,42.3380088806
54.0,53.0,0.0,56.8110046387
96.0,108.0,0.0,1692.28991699
122.0,239.0,0.0,1480.0579834
214.0,256.0,0.0,336.675964355
241.0,150.0,0.0,2.56299948692
118.0,230.0,0.0,641.125
193.0,196.0,0.0,86.1459960938
7.0,156.0,0.0,169.624984741
258.0,221.0,0.0,111.941001892
0.0,85.0,0.0,57.3560066223
232.0,43.0,0.0,47.779006958
117.0,40.0,0.0,37.5699996948
255.0,26.0,0.0,149.031997681
257.0,243.0,0.0,0.526666820049
30.0,212.0,0.0,46.1315002441
21.0,166.0,0.0,80.0040130615
250.0,108.0,0.0,11.2899999619
248.0,72.0,0.0,313.882995605
30.0,285.0,0.0,268.167999268
10.0,181.0,0.0,1288.17016602
56.0,40.0,0.0,9.01266670227
166.0,176.0,0.0,73.9820022583
149.0,177.0,0.0,6.90349960327
51.0,27.0,0.0,10.9300012589
36.0,78.0,0.0,355.240997314
230.0,293.0,0.0,6.51500034332
109.0,235.0,0.0,467.467071533
158.0,114.0,0.0,6.46649980545
172.0,293.0,0.0,6.65899848938
205.0,224.0,0.0,4.59199953079
71.0,237.0,0.0,0.526666820049
216.0,12.0,0.0,675.79699707
186.0,260.0,0.0,16.376001358
105.0,96.0,0.0,105.242996216
236.0,269.0,0.0,19.482000351
21.0,111.0,0.0,144.770996094
103.0,168.0,0.0,27.5799999237
164.0,251.0,0.0,37.0560035706
107.0,159.0,0.0,29.9589996338
174.0,89.0,0.0,478.968902588
114.0,166.0,0.0,21.8100013733
248.0,236.0,0.0,0.959666550159
145.0,202.0,0.0,21.4650001526
136.0,176.0,0.0,3.5203332901
112.0,36.0,0.0,87.4700241089
88.0,25.0,0.0,208.318984985
191.0,131.0,0.0,13.5849990845
67.0,91.0,0.0,0.526666820049
89.0,99.0,0.0,8.28999996185
251.0,102.0,0.0,0.526666820049
103.0,109.0,0.0,1017.14007568
163.0,275.0,0.0,852.093933105
195.0,137.0,0.0,31.6324996948
147.0,34.0,0.0,487.618988037
4.0,0.0,0.0,0.526666820049
150.0,235.0,0.0,1101.56994629
117.0,248.0,0.0,23.5279998779
150.0,120.0,0.0,305.997009277
258.0,287.0,0.0,9.20480060577
17.0,178.0,0.0,503.507110596
237.0,298.0,0.0,1.48200011253
188.0,152.0,0.0,464.211975098
96.0,111.0,0.0,344.187011719
31.0,55.0,0.0,130.988006592
60.0,174.0,0.0,652.524047852
217.0,24.0,0.0,285.134002686
88.0,99.0,0.0,1099.20983887
157.0,187.0,0.0,5.38299942017
176.0,188.0,0.0,9.73399925232
145.0,107.0,0.0,554.695922852
36.0,163.0,0.0,2320.29125977
69.0,257.0,0.0,0.526666820049
144.0,190.0,0.0,0.526666820049
249.0,228.0,0.0,101.765960693
118.0,261.0,0.0,2.17300033569
191.0,203.0,0.0,26.6879997253
33.0,66.0,0.0,1821.01000977
135.0,249.0,0.0,7.94199991226
14.0,68.0,0.0,87.9949951172
84.0,1.0,0.0,494.319000244
150.0,288.0,0.0,79.6709976196
25.0,219.0,0.0,81.0879898071
41.0,215.0,0.0,597.279052734
66.0,109.0,0.0,45.5760002136
228.0,82.0,0.0,812.385009766
207.0,163.0,0.0,34.3559989929
139.0,120.0,0.0,234.486999512
17.0,108.0,0.0,37.3180007935
25.0,2.0,0.0,0.526666820049
152.0,12.0,0.0,8.22600078583
216.0,252.0,0.0,257.636993408
162.0,246.0,0.0,5.40599966049
46.0,287.0,0.0,198.007003784
102.0,62.0,0.0,129.506942749
161.0,64.0,0.0,86.515007019
203.0,104.0,0.0,591.760009766
153.0,161.0,0.0,123.147026062
41.0,293.0,0.0,806.789916992
85.0,58.0,0.0,509.442993164
212.0,243.0,0.0,356.681976318
181.0,223.0,0.0,198.777999878
225.0,49.0,0.0,556.50201416
77.0,282.0,0.0,23.9600009918
1.0,134.0,0.0,7.35400056839
119.0,104.0,0.0,6.37699985504
129.0,114.0,0.0,0.526666820049
93.0,188.0,0.0,6.0720000267
146.0,81.0,0.0,497.255249023
218.0,258.0,0.0,575.377990723
136.0,29.0,0.0,2.42900013924
105.0,74.0,0.0,227.783996582
130.0,192.0,0.0,0.526666820049
61.0,242.0,0.0,2508.14086914
24.0,4.0,0.0,0.526666820049
2.0,166.0,0.0,222.041000366
200.0,291.0,0.0,9.00433349609
207.0,88.0,0.0,312.779998779
23.0,24.0,0.0,0.526666820049
73.0,233.0,0.0,0.526666820049
251.0,257.0,0.0,0.526666820049
33.0,134.0,0.0,29.2830028534
185.0,180.0,0.0,1.06419968605
112.0,225.0,0.0,107.777946472
238.0,293.0,0.0,0.560500025749
35.0,191.0,0.0,111.35799408
115.0,19.0,0.0,142.274002075
233.0,16.0,0.0,23.2870006561
116.0,105.0,0.0,14.0769996643
157.0,284.0,0.0,3.23700046539
127.0,124.0,0.0,115.31300354
87.0,65.0,0.0,1.82800018787
232.0,268.0,0.0,18.6650028229
51.0,97.0,0.0,132.654022217
65.0,84.0,0.0,0.526666820049
39.0,238.0,0.0,515.305114746
202.0,139.0,0.0,81.5100021362
216.0,155.0,0.0,31.0279998779
259.0,295.0,0.0,9.72049999237
211.0,121.0,0.0,9.09000015259
243.0,64.0,0.0,220.789031982
49.0,66.0,0.0,0.526666820049
193.0,200.0,0.0,78.6069946289
230.0,183.0,0.0,26.1149997711
191.0,62.0,0.0,10.0173330307
103.0,55.0,0.0,74.452003479
206.0,144.0,0.0,444.823974609
156.0,0.0,0.0,29.5510005951
74.0,172.0,0.0,353.551971436
241.0,166.0,0.0,47.918006897
5.0,250.0,0.0,0.526666820049
183.0,16.0,0.0,738.497253418
233.0,264.0,0.0,13.8520002365
61.0,56.0,0.0,1.35025000572
192.0,217.0,0.0,3.37150025368
30.0,250.0,0.0,40.6549987793
195.0,289.0,0.0,11.1730003357
117.0,126.0,0.0,29.0339984894
257.0,113.0,0.0,43.7535018921
219.0,73.0,0.0,10.6890001297
212.0,191.0,0.0,27.0279960632
99.0,270.0,0.0,35.6779975891
203.0,1.0,0.0,1.01866674423
257.0,288.0,0.0,8.49300098419
68.0,73.0,0.0,34.766998291
53.0,99.0,0.0,33.7294998169
221.0,294.0,0.0,0.526666820049
5.0,84.0,0.0,79.6470184326
200.0,243.0,0.0,1234.25
197.0,183.0,0.0,0.526666820049
92.0,155.0,0.0,83.3769989014
126.0,18.0,0.0,263.45098877
23.0,115.0,0.0,1.12833344936
227.0,221.0,0.0,1447.4498291
132.0,254.0,0.0,13.9204998016
166.0,119.0,0.0,102.215042114
210.0,253.0,0.0,867.703063965
10.0,277.0,0.0,254.037994385
60.0,17.0,0.0,0.526666820049
137.0,203.0,0.0,24.5529975891
225.0,276.0,0.0,11.5030002594
49.0,143.0,0.0,17.7240009308
192.0,253.0,0.0,329.822021484
227.0,44.0,0.0,5.56933307648
58.0,115.0,0.0,0.955499947071
71.0,293.0,0.0,2.9359998703
167.0,208.0,0.0,920.129943848
132.0,203.0,0.0,25.8620014191
180.0,125.0,0.0,1.92566657066
241.0,197.0,0.0,391.210998535
123.0,151.0,0.0,2.98950004578
217.0,235.0,0.0,280.650054932
224.0,108.0,0.0,1140.65002441
61.0,275.0,0.0,48.7250061035
227.0,67.0,0.0,161.324966431
62.0,110.0,0.0,272.895050049
33.0,168.0,0.0,360.431915283
121.0,255.0,0.0,42.5259933472
138.0,3.0,0.0,45.5629997253
79.0,297.0,0.0,9.34250068665
68.0,24.0,0.0,44.0349998474
16.0,80.0,0.0,542.567138672
158.0,292.0,0.0,0.543999910355
86.0,61.0,0.0,99.9249801636
93.0,274.0,0.0,116.671943665
131.0,179.0,0.0,141.04699707
133.0,44.0,0.0,15.093000412
159.0,279.0,0.0,266.476989746
149.0,262.0,0.0,1.200999856
67.0,75.0,0.0,2.76599979401
195.0,282.0,0.0,9.36925029755
48.0,92.0,0.0,993.093933105
210.0,202.0,0.0,37.000995636
26.0,20.0,0.0,0.526666820049
71.0,88.0,0.0,0.526666820049
133.0,28.0,0.0,35.6739959717
210.0,86.0,0.0,1326.73986816
66.0,208.0,0.0,895.120849609
132.0,215.0,0.0,446.032958984
3.0,123.0,0.0,3.2539999485
155.0,99.0,0.0,266.145965576
255.0,111.0,0.0,20.5440006256
39.0,13.0,0.0,1.92555546761
49.0,225.0,0.0,763.655029297
185.0,185.0,0.0,0.526666820049
121.0,298.0,0.0,678.950866699
179.0,130.0,0.0,108.775009155
211.0,159.0,0.0,484.257995605
20.0,95.0,0.0,251.447982788
28.0,85.0,0.0,225.777984619
236.0,202.0,0.0,141.132980347
73.0,165.0,0.0,264.531036377
189.0,55.0,0.0,8.57899951935
82.0,164.0,0.0,407.653930664
218.0,11.0,0.0,557.752807617
122.0,230.0,0.0,279.211029053
189.0,118.0,0.0,0.526666820049
229.0,230.0,0.0,525.093994141
138.0,22.0,0.0,169.335983276
65.0,259.0,0.0,54.0449981689
104.0,20.0,0.0,99.6790008545
36.0,23.0,0.0,20.3969974518
64.0,82.0,0.0,33.0590171814
210.0,289.0,0.0,69.2360076904
259.0,84.0,0.0,23.438999176
24.0,181.0,0.0,50.9369926453
43.0,181.0,0.0,1712.84020996
133.0,138.0,0.0,67.8330001831
181.0,91.0,0.0,1271.33996582
240.0,257.0,0.0,15.7714996338
114.0,226.0,0.0,553.265014648
233.0,166.0,0.0,0.526666820049
219.0,246.0,0.0,184.748016357
103.0,159.0,0.0,30.7380084991
173.0,115.0,0.0,1.62100017071
156.0,187.0,0.0,5.3109998703
16.0,236.0,0.0,3.89299988747
158.0,190.0,0.0,22.1569976807
202.0,146.0,0.0,378.904022217
258.0,290.0,0.0,9.21199798584
223.0,258.0,0.0,21.7119998932
157.0,113.0,0.0,6.55033349991
169.0,60.0,0.0,0.526666820049
189.0,213.0,0.0,8.29699993134
140.0,161.0,0.0,427.876983643
7.0,256.0,0.0,12.779001236
76.0,209.0,0.0,0.526666820049
202.0,119.0,0.0,0.526666820049
136.0,93.0,0.0,647.176086426
201.0,96.0,0.0,453.019042969
136.0,171.0,0.0,120.771873474
5.0,299.0,0.0,3.52500033379
68.0,124.0,0.0,91.550994873
159.0,17.0,0.0,11.8395004272
255.0,194.0,0.0,224.048995972
101.0,52.0,0.0,0.526666820049
85.0,173.0,0.0,401.850036621
127.0,44.0,0.0,1.26766681671
196.0,25.0,0.0,0.526666820049
136.0,123.0,0.0,530.604003906
92.0,102.0,0.0,369.300964355
70.0,89.0,0.0,0.526666820049
76.0,189.0,0.0,508.412963867
47.0,53.0,0.0,176.865875244
202.0,207.0,0.0,312.174957275
15.0,122.0,0.0,53.7820167542
229.0,266.0,0.0,12.0129985809
186.0,267.0,0.0,513.991088867
252.0,288.0,0.0,1.55599999428
67.0,287.0,0.0,1.76850020885
35.0,53.0,0.0,353.615997314
199.0,82.0,0.0,138.509033203
122.0,86.0,0.0,23.0659999847
96.0,138.0,0.0,21.7975006104
231.0,203.0,0.0,4.25366687775
191.0,27.0,0.0,49.2490234375
58.0,69.0,0.0,0.526666820049
21.0,198.0,0.0,945.331054688
192.0,55.0,0.0,16.017999649
4.0,180.0,0.0,73.2750015259
136.0,0.0,0.0,125.718994141
166.0,224.0,0.0,453.733032227
55.0,208.0,0.0,607.383972168
13.0,230.0,0.0,42.1620063782
65.0,177.0,0.0,3066.68188477
60.0,131.0,0.0,10.4689998627
220.0,101.0,0.0,601.987915039
12.0,54.0,0.0,474.42098999
130.0,234.0,0.0,145.910995483
86.0,89.0,0.0,330.331970215
199.0,85.0,0.0,977.274841309
129.0,53.0,0.0,20.9720001221
82.0,201.0,0.0,0.526666820049
3.0,239.0,0.0,0.526666820049
225.0,47.0,0.0,482.867858887
223.0,76.0,0.0,54.9399986267
168.0,152.0,0.0,0.725500047207
90.0,98.0,0.0,159.804992676
193.0,161.0,0.0,594.48425293
113.0,101.0,0.0,9.94999980927
129.0,0.0,0.0,89.3560028076
18.0,142.0,0.0,16.9649982452
246.0,148.0,0.0,5.82299995422
250.0,31.0,0.0,0.526666820049
211.0,15.0,0.0,534.658935547
157.0,173.0,0.0,217.617004395
185.0,58.0,0.0,1.19475007057
245.0,122.0,0.0,0.526666820049
220.0,265.0,0.0,21.8740005493
112.0,278.0,0.0,616.244018555
71.0,221.0,0.0,0.526666820049
136.0,37.0,0.0,0.526666820049
166.0,166.0,0.0,1.51133334637
227.0,242.0,0.0,15.3339996338
168.0,297.0,0.0,0.526666820049
139.0,3.0,0.0,76.8430099487
13.0,165.0,0.0,280.921936035
20.0,155.0,0.0,13.3570022583
164.0,195.0,0.0,15.5925998688
212.0,63.0,0.0,1076.2800293
245.0,231.0,0.0,44.0629997253
145.0,143.0,0.0,755.128051758
103.0,2.0,0.0,19.4675006866
204.0,139.0,0.0,350.061004639
242.0,290.0,0.0,60.5149993896
224.0,180.0,0.0,9.50500011444
140.0,106.0,0.0,889.403015137
13.0,129.0,0.0,1.86049997807
57.0,280.0,0.0,698.262023926
101.0,9.0,0.0,56.8400039673
204.0,92.0,0.0,801.109985352
229.0,256.0,0.0,18.6620006561
251.0,37.0,0.0,57.8299980164
193.0,229.0,0.0,486.009765625
0.0,74.0,0.0,656.784973145
136.0,110.0,0.0,5.16800022125
149.0,165.0,0.0,159.99407959
100.0,132.0,0.0,1014.55004883
26.0,106.0,0.0,262.883026123
190.0,131.0,0.0,9.34649944305
149.0,175.0,0.0,276.881011963
56.0,19.0,0.0,32.8369979858
178.0,161.0,0.0,374.334106445
6.0,133.0,0.0,124.214050293
190.0,255.0,0.0,133.01600647
219.0,90.0,0.0,1118.27966309
138.0,13.0,0.0,1.43700039387
70.0,42.0,0.0,11.8213329315
198.0,21.0,0.0,96.4900131226
88.0,119.0,0.0,554.846984863
141.0,23.0,0.0,198.902999878
213.0,253.0,0.0,473.302978516
178.0,104.0,0.0,84.2649993896
43.0,178.0,0.0,2231.38842773
43.0,123.0,0.0,3.55150008202
178.0,23.0,0.0,182.792007446
89.0,252.0,0.0,0.526666820049
228.0,180.0,0.0,7.2299990654
189.0,18.0,0.0,14.2849979401
245.0,202.0,0.0,68.3529891968
91.0,128.0,0.0,1310.67993164
23.0,138.0,0.0,22.6780033112
205.0,39.0,0.0,66.7504959106
170.0,144.0,0.0,0.526666820049
208.0,18.0,0.0,1.71950006485
25.0,208.0,0.0,420.197998047
204.0,263.0,0.0,618.410888672
101.0,274.0,0.0,377.176086426
115.0,89.0,0.0,12.6729984283
184.0,69.0,0.0,0.526666820049
214.0,254.0,0.0,311.130096436
258.0,28.0,0.0,55.7349967957
136.0,13.0,0.0,0.703800082207
103.0,157.0,0.0,30.8819980621
181.0,17.0,0.0,533.020996094
211.0,170.0,0.0,33.7164993286
246.0,269.0,0.0,11.3794994354
65.0,197.0,0.0,1842.2689209
254.0,245.0,0.0,0.526666820049
95.0,263.0,0.0,5.94699954987
57.0,64.0,0.0,0.761428594589
50.0,268.0,0.0,4097.48583984
163.0,213.0,0.0,1400.07995605
127.0,71.0,0.0,381.733001709
86.0,136.0,0.0,1351.48999023
4.0,114.0,0.0,171.772979736
131.0,127.0,0.0,107.839019775
185.0,153.0,0.0,2.87059998512
223.0,17.0,0.0,31.3969993591
237.0,221.0,0.0,423.976013184
164.0,226.0,0.0,55.3979988098
120.0,124.0,0.0,4.22900056839
181.0,113.0,0.0,319.209991455
112.0,276.0,0.0,4.2329993248
212.0,39.0,0.0,926.065002441
162.0,279.0,0.0,173.830001831
88.0,96.0,0.0,216.305969238
158.0,1.0,0.0,43.5079994202
229.0,68.0,0.0,79.9230270386
88.0,90.0,0.0,431.701049805
196.0,209.0,0.0,102.482009888
254.0,249.0,0.0,57.9560050964
192.0,293.0,0.0,13.0260009766
61.0,70.0,0.0,0.526666820049
7.0,91.0,0.0,81.1879959106
231.0,289.0,0.0,11.9709997177
244.0,140.0,0.0,1.55274999142
